"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"138","AC002511.1",1,NA,NA,NA,1,FALSE
"139","AC002511.2",1,NA,NA,NA,1,FALSE
"140","AC002519.1",1,NA,NA,NA,1,FALSE
"141","AC002550.1",1,NA,NA,NA,1,FALSE
"142","AC002550.2",1,NA,NA,NA,1,FALSE
"143","AC002553.1",1,NA,NA,NA,1,FALSE
"144","AC002553.2",1,NA,NA,NA,1,FALSE
"145","AC002558.2",1,NA,NA,NA,1,FALSE
"146","AC002558.3",0.174347965933697,0.00727946162836191,0.0150745936921077,-0.000515670435383872,0.635964964205307,FALSE
"147","AC003043.2",1,NA,NA,NA,1,FALSE
"148","AC003077.1",1,NA,NA,NA,1,FALSE
"149","AC003092.1",0.785062110465873,NA,NA,NA,1,FALSE
"150","AC003093.1",1,NA,NA,NA,1,FALSE
"151","AC003101.2",1,NA,NA,NA,1,FALSE
"152","AC003102.1",0.325735946434504,0.005815275398198,0.0135744927279024,-0.00194394193150644,0.949912854317222,FALSE
"153","AC003681.1",0.0589541532667522,0.0098524572702218,0.023055339214842,-0.00335042467439841,0.289326685637036,FALSE
"154","AC003956.1",1,NA,NA,NA,1,FALSE
"155","AC003965.1",1,NA,NA,NA,1,FALSE
"156","AC003991.1",1,NA,NA,NA,1,FALSE
"157","AC003991.2",1,NA,NA,NA,1,FALSE
"158","AC004000.1",1,NA,NA,NA,1,FALSE
"159","AC004039.1",1,NA,NA,NA,1,FALSE
"160","AC004067.1",1,NA,NA,NA,1,FALSE
"161","AC004069.1",0.362873743330121,-0.00513833793884645,0.00193491570021783,-0.0122115915779107,1,FALSE
"162","AC004076.2",1,NA,NA,NA,1,FALSE
"163","AC004130.2",0.000185897573278042,0.0145602603558647,0.0232862718444113,0.00583424886731806,0.00230528219454742,FALSE
"164","AC004148.1",1,NA,NA,NA,1,FALSE
"165","AC004156.1",1,NA,NA,NA,1,FALSE
"166","AC004223.2",1,NA,NA,NA,1,FALSE
"167","AC004223.4",1,NA,NA,NA,1,FALSE
"168","AC004232.1",1,NA,NA,NA,1,FALSE
"169","AC004233.2",1,NA,NA,NA,1,FALSE
"170","AC004233.3",1,NA,NA,NA,1,FALSE
"171","AC004241.1",0.63494847638523,NA,NA,NA,1,FALSE
"172","AC004241.3",0.0964017611690169,0.00546119453104846,0.0106588776073904,0.000263511454706514,0.420206195897773,FALSE
"173","AC004263.2",1,NA,NA,NA,1,FALSE
"174","AC004461.2",1,NA,NA,NA,1,FALSE
"175","AC004466.1",1,NA,NA,NA,1,FALSE
"176","AC004466.2",1,NA,NA,NA,1,FALSE
"177","AC004477.1",1,NA,NA,NA,1,FALSE
"178","AC004477.3",1,NA,NA,NA,1,FALSE
