Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
ATG101,7.4315594095661495e-96,-0.6644378425270008,0.946,0.978,2.7114044505802097e-91
HNRNPA1,1.0081783131715997e-95,0.4858047539995858,0.999,0.998,3.678338575606582e-91
FEM1A,1.1954188543839149e-95,-0.38850283518499484,0.973,0.987,4.3614856902197136e-91
XKR6,1.3288042040872173e-95,0.6062788264636683,0.746,0.445,4.848142138612212e-91
STAT2,1.3423329891918796e-95,-1.0305200821598755,0.217,0.482,4.897501911066573e-91
LINC02376,1.4443078633373654e-95,-1.2101684699483073,0.181,0.451,5.269557239386377e-91
CMTM5,1.690867255655386e-95,1.1444985688311147,0.332,0.072,6.169129182258676e-91
UGGT2,1.723571806978747e-95,-0.5647271730022744,0.306,0.597,6.288451737761958e-91
APCDD1L-DT,1.7828515279001396e-95,-0.5706514135905326,0.003,0.209,6.50473379954366e-91
DNAH17,1.988253086384953e-95,-0.698606754711182,0.451,0.736,7.2541413856755e-91
LSS,2.0628250843736336e-95,-0.9413668655594221,0.625,0.806,7.526217320337202e-91
LCN2,2.4574458948459183e-95,1.1588878046415292,0.365,0.1,8.965991347345333e-91
RGS9,2.9389916195720408e-95,0.7560207530659556,0.641,0.323,1.072291092400859e-90
KLF3,3.009967891794813e-95,0.4670360863948091,0.853,0.569,1.0981867853213376e-90
TBCB,3.080375497427057e-95,0.3147015256303505,0.965,0.746,1.1238750002362617e-90
EGR3,4.125809461492076e-95,-1.0755034285103524,0.143,0.416,1.505301582025384e-90
GRINA,4.767451551288691e-95,-0.5735198002382551,0.732,0.941,1.739404698487679e-90
