gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GET1	19.473227995416213	-0.13862687178761546	0.8762670345276524	-0.15820162841381066	0.8742979206252938	0.9989220184727656
MX2	10.73182160792778	0.9542229031275776	1.249293236330065	0.7638101891359882	0.4449803639644576	0.9989220184727656
MX1	5.542055792226577	-1.546123353159402	1.9635186626722845	-0.7874248320386112	0.4310332150276598	0.9989220184727656
ZBTB21	2.5717903761204957	-4.113154287631937	3.6076582048077106	-1.1401175095109015	0.254237348111625	0.9989220184727656
ABCG1	10.89750310629938	-1.1309374517863284	1.2708799095589929	-0.8898853804202272	0.3735274347474361	0.9989220184727656
RSPH1	1.4968346592775046	-3.327270560811645	4.617151323317107	-0.7206327728546763	0.47113548447936326	0.9989220184727656
SLC37A1	3.262754276046026	2.522520048629749	2.797406323700872	0.901735306472226	0.36719749300207727	0.9989220184727656
NDUFV3	7.042857285551383	1.441065975081626	1.556258806103664	0.9259809290265536	0.35445589126654914	0.9989220184727656
PKNOX1	2.802729736505375	1.4541902016384454	2.784002905951722	0.5223378892779298	0.6014350928353009	0.9989220184727656
U2AF1	2.325745051229848	1.1169643039585715	3.4306394750082343	0.32558486897137173	0.744738461750484	0.9989220184727656
RRP1B	3.006298360394027	-0.4311810715861462	3.077569758989439	-0.14010440228907445	0.8885775023790821	0.9989220184727656
PDXK	5.120176849792063	-1.4165152719383514	2.0714895253687295	-0.6838148369039948	0.49409209644332824	0.9989220184727656
CSTB	22.29503053047466	0.19127686913631176	0.7989515147972039	0.23940985853799043	0.8107877862498512	0.9989220184727656
RRP1	1.6664829916964037	-3.48855307674529	4.839352072735953	-0.7208719316784526	0.4709883135736409	0.9989220184727656
AGPAT3	1.6240062906944082	-0.5851556175884493	3.980941921150851	-0.14698923751675497	0.883140515265193	0.9989220184727656
TRAPPC10	21.328432118084585	-0.19992630007259163	0.8392216393489156	-0.23822824710251553	0.8117040696738226	0.9989220184727656
ICOSLG	0.8332414958482018	-2.489495492022542	6.00966590916219	-0.41424856716695646	0.6786920766922078	0.9989220184727656
PFKL	3.930678543371187	-0.15620304403784394	2.3060807882184564	-0.0677352870011624	0.9459963588404584	0.9989220184727656
CFAP410	0.8692744401361467	-2.546410170354754	5.879201609423517	-0.4331217637226837	0.6649263124988691	0.9989220184727656
UBE2G2	9.646349502063966	1.2614609138780537	1.2789966231564276	0.9862894796116836	0.3239910808000013	0.9989220184727656
SUMO3	21.21167107742903	0.5260178020794982	0.8852037749929379	0.5942335730365528	0.5523559006576121	0.9989220184727656
PTTG1IP	30.919417405718452	0.5337299175739414	0.6883201767109791	0.7754093743470939	0.438097797541528	0.9989220184727656
ITGB2	7.621755518565778	0.5616249797035661	1.4785305449131028	0.37985348468845753	0.7040541776315064	0.9989220184727656
ITGB2-AS1	2.5249825712226412	1.846308571972412	2.9971842265025437	0.6160143763090918	0.5378850315096322	0.9989220184727656
LINC01547	0.8332414958482018	-2.489495492022542	6.00966590916219	-0.41424856716695646	0.6786920766922078	0.9989220184727656
FAM207A	2.67988920898433	-4.167907133595688	3.512777136794153	-1.1864991632800883	0.2354252317157974	0.9989220184727656
POFUT2	2.675558105088472	0.7320348142298848	2.8644930073820847	0.2555547569302344	0.7982946572112366	0.9989220184727656
COL6A2	1.4373978125406326	1.380123731449816	4.51680542820814	0.3055530625319241	0.7599449628293139	0.9989220184727656
YBEY	3.1568738942598573	-1.759448403153033	2.884777737640011	-0.6099077860301323	0.5419228945250731	0.9989220184727656
C21orf58	2.438174987989542	-4.029097642082071	3.6967828206755424	-1.0898929792542702	0.2757602896163494	0.9989220184727656
PCNT	2.084030830235059	1.4784124314715097	3.338470398786539	0.4428412580830071	0.6578805585341978	0.9989220184727656
DIP2A	4.778661733876599	1.538210876255394	3.793657746026553	0.4054690694927617	0.685132749727478	0.9989220184727656
PRMT2	35.33167020985011	-0.00615675130113611	0.6280408402916359	-0.00980310659140761	0.9921783778804976	0.9989220184727656
AP000547.3	32.539092592517	0.7038575524507009	0.6690886163115579	1.051964620666858	0.2928157819308035	0.9989220184727656
IL17RA	3.38162796951977	-0.6722813880519463	2.59186189882844	-0.25938163925933994	0.7953407948189759	0.9989220184727656
HDHD5	0.9413403287120368	-2.654455190952762	6.003051499564782	-0.44218431095338906	0.6583558381964826	0.9989220184727656
ADA2	1.9334552963692289	3.411260698272618	3.873873113892888	0.8805814227726765	0.3785444171727	0.9989220184727656
ATP6V1E1	24.809602510935942	-0.3771753848980992	0.7852406094793578	-0.48033097160904575	0.6309920693836883	0.9989220184727656
