"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"213","IRF1",0.540886787874088,-0.142926023768147,0.182161704728832,-0.468013752265127,0.742835642508334,FALSE
"214","IRF7",0.528214646980759,0.0055469991228552,0.18038606618024,-0.169292067934529,0.733511896839372,FALSE
"215","ISG15",0.760642740968894,-0.0139412231627367,0.241646561135781,-0.269529007461255,0.885552210686825,FALSE
"216","ISG20",0.684018403852066,-0.0666987110327565,0.233470008821411,-0.366867430886924,0.828848831198294,FALSE
"217","ITGB1",0.247976225721718,-0.234392056707107,0.100760245788534,-0.569544359202748,0.497196475616339,FALSE
"218","ITM2A",0.194630682177562,0.0179536108378291,0.226534187510229,-0.190626965834571,0.4402360668302,FALSE
"219","ITPR2",0.460405185838227,-0.0595998851981666,0.0922414946099637,-0.211441265006297,0.681284932315134,FALSE
"220","JUN",0.030079547182194,-0.353054608965468,-0.0310999133334646,-0.675009304597471,0.161152518592324,FALSE
"221","JUNB",0.0186650561815237,-0.289051962765709,-0.0380409931637066,-0.540062932367712,0.142998414293931,FALSE
"222","JUND",0.0892543357979998,0.349361715014269,0.670331427379674,0.0283920026488637,0.304005980961225,FALSE
"223","KDM5B",0.11529425459455,0.180171706181894,0.413015025686121,-0.0526716133223325,0.344432521587494,FALSE
"224","KIF20B",0.933071214517257,0.0284238014420971,0.201438662240138,-0.144591059355944,0.969822378327565,FALSE
"225","KIF21A",0.158072413383357,0.0469183167538821,0.240156178277769,-0.146319544770005,0.401799377357981,FALSE
"226","KLF10",0.0270079803665031,-0.175927394919043,-0.083440271506077,-0.26841451833201,0.160586238785259,FALSE
"227","KLF2",0.00329755966041878,-0.0485072691383218,0.248269055708664,-0.345283593985308,0.0571684148412741,FALSE
"228","KLF3",0.36056103573054,-0.147089639902269,0.0302370965977043,-0.324416376402242,0.597996735241051,FALSE
"229","KLF6",0.0212747470422755,-0.412142643781598,-0.121870999556198,-0.702414288006998,0.153619730845552,FALSE
"230","KLRB1",0.0144765001382035,0.52752226759835,0.874808167661206,0.180236367535494,0.125024319375394,FALSE
"231","KLRC1",3.05037528328006e-05,0.454968189085568,0.728459757673911,0.181476620497225,0.00144892825955803,TRUE
"232","KLRC2",0.0266552385642785,-0.0127369739329324,0.266767532248498,-0.292241480114363,0.160586238785259,FALSE
"233","KLRC3",0.170224490929435,-0.122973791724274,0.0909668438995093,-0.336914427348057,0.41095278381018,FALSE
"234","KLRG1",0.0114785708868167,-0.223895993765485,-0.140837785071762,-0.306954202459208,0.109046423424759,FALSE
"235","KMT2A",0.47674641903368,-0.0646491438858087,0.217835799783491,-0.347134087555108,0.698652949965087,FALSE
"236","LARP7",0.512229294594361,0.121973766521606,0.383847203956543,-0.139899670913331,0.721984910778403,FALSE
"237","LGALS1",0.42272099934185,-0.212407441453022,0.121524760458761,-0.546339643364806,0.654223641108631,FALSE
"238","LGALS3",0.0380349500016558,0.30198542809205,0.571267735607378,0.0327031205767217,0.188193763029026,FALSE
"239","LIME1",0.833670694302103,0.0502850493721645,0.277188568985734,-0.176618470241405,0.908242155489677,FALSE
"240","LIMS1",0.303055320387069,-0.11290087082821,0.00712498768675895,-0.232926729343179,0.549432355663579,FALSE
"241","LINC00342",0.187439377164966,-0.111088637256203,-0.0192509901474928,-0.202926284364913,0.436171576132944,FALSE
"242","LINC01871",0.0546338505902519,-0.165422591089457,-0.0527167365222441,-0.278128445656671,0.237895305769301,FALSE
"243","LMNA",9.12230873460353e-12,0.87275737530009,1.25015390608001,0.495360844520172,2.16654832446834e-09,TRUE
"244","LRRFIP1",1.03463956459806e-09,0.905856083125478,1.19921018470782,0.612501981543135,1.63817931061359e-07,TRUE
