Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_class	-log10_p_val
TAF2	0.02514250742089482	-0.1259815429518307	0.025	0.074	1	Other	-0
DCUN1D4	0.0252295003916783	-0.09978048259138274	0.005	0.037	1	Other	-0
AF213884.3	0.02529102823024495	0.16202278021554326	0.131	0.065	1	Other	-0
AUTS2	0.0254426070062251	-0.13005071826049344	0.005	0.037	1	Other	-0
AC040169.1	0.02561304316942975	0.1568281869054223	0.061	0.019	1	Other	-0
GGA1	0.02585318080094837	-0.24035749278907165	0.121	0.204	1	Other	-0
WDR6	0.02587349657590729	-0.08196639566092873	0.005	0.037	1	Other	-0
DEF6	0.02587349657590729	-0.10789378911318132	0.005	0.037	1	Other	-0
MAP3K3	0.02617025686927963	-0.15316171007923	0.015	0.056	1	Other	-0
NCF1	0.02622948637604566	0.19229381834431492	0.389	0.278	1	Other	-0
RALGAPA1	0.02652473154243494	-0.282487742053384	0.076	0.144	1	Other	-0
MICU2	0.02661121940937518	0.27654921863190357	0.126	0.065	1	Other	-0
SMTN	0.02675423608844854	-0.12354179640986725	0.005	0.037	1	Other	-0
ZC3H6	0.02697842455327739	-0.07215982827375322	0.005	0.037	1	Other	-0
FYCO1	0.02702929980468037	-0.02976088231961904	0.025	0.074	1	Other	-0
GPR65	0.02713277515877413	-0.18427271949549703	0.02	0.065	1	Other	-0
BLVRB	0.02729870001952639	0.2132503007869997	0.359	0.25	1	Other	-0
PKM	0.0274105454813684	0.2142095941616504	0.798	0.727	1	Other	-0
AC009120.2	0.02742302394169023	-0.12356587653285792	0.01	0.046	1	Other	-0
GNG5	0.02743615990027947	0.1955818101925093	0.929	0.894	1	Other	-0
FERMT3	0.02744398313196081	0.23789018654593008	0.273	0.181	1	Other	-0
POP7	0.02782219645931967	-0.10189529031136688	0.01	0.046	1	Other	-0
ETS1	0.02786349476791902	-0.2189684138314156	0.045	0.102	1	Other	-0
MSI2	0.02833382736065676	0.11764384524831888	0.061	0.019	1	Other	-0
COPRS	0.02843034537785116	-0.12248716414991188	0.01	0.046	1	Other	-0
PPFIBP2	0.02863559050120299	-0.112553548433645	0.01	0.046	1	Other	-0
SLC3A2	0.02868564724282014	-0.2431688446332596	0.732	0.792	1	Other	-0
LATS2	0.02879875799751799	0.1993721833005086	0.167	0.097	1	Other	-0
PIP5K1A	0.02884211041131177	-0.1243030832805396	0.01	0.046	1	Other	-0
CDK2AP2	0.02896853697324042	0.1833662014069184	0.202	0.12	1	Other	-0
PEX26	0.02904991136249089	-0.10653354295982374	0.01	0.046	1	Other	-0
Z82215.1	0.02904991136249089	-0.10859770588827744	0.01	0.046	1	Other	-0
RSBN1L	0.02930569826071155	-0.1611296740072408	0.02	0.065	1	Other	-0
MBD5	0.02965294412840592	-0.08980854013020799	0.02	0.065	1	Other	-0
ADAM19	0.02972272469607095	-0.16347451932802404	0.056	0.116	1	Other	-0
SPRED2	0.02984280482759437	0.0908647825378064	0.076	0.028	1	Other	-0
ZNF433-AS1	0.02986852848200165	-0.134296350433266	0.03	0.079	1	Other	-0
DLGAP1-AS1	0.02999774880336931	0.1816198002575625	0.121	0.06	1	Other	-0
CEBPD	0.03006331572368905	-0.361092570898863	0.162	0.25	1	Other	-0
GHITM	0.03027474572638988	0.19636673510336225	0.606	0.505	1	Other	-0
CLEC2D	0.03040157801280404	-0.23069915830052937	0.051	0.106	1	Other	-0
EGR2	0.03055849651440547	-0.3204499509479763	0.126	0.199	1	Other	-0
C4orf3	0.03078529576828675	0.27854270079467414	0.389	0.287	1	Other	-0
ADAM8	0.03098790307502759	0.21906996415676727	0.258	0.167	1	Other	-0
WARS	0.03112352271403477	0.23942230352905036	0.702	0.639	1	Other	-0
GOLIM4	0.03116849109740353	0.20552441848711336	0.066	0.023	1	Other	-0
STARD5	0.03122707662353102	0.13664319064149916	0.051	0.014	1	Other	-0
MRPL20-AS1	0.03162713763917915	-0.0648822574073576	0	0.023	1	Other	-0
AC006369.1	0.03162713763917915	-0.07172394804979915	0	0.023	1	Other	-0
CNNM4	0.03162713763917915	-0.06017969611228357	0	0.023	1	Other	-0
RPE	0.03162713763917915	-0.08377919322157705	0	0.023	1	Other	-0
TRAPPC11	0.03162713763917915	-0.08550109322025029	0	0.023	1	Other	-0
F2R	0.03162713763917915	-0.10518823650335056	0	0.023	1	Other	-0
HOMER1	0.03162713763917915	-0.18481120896259504	0	0.023	1	Other	-0
NUP42	0.03162713763917915	-0.07741344196102892	0	0.023	1	Other	-0
ABCB1	0.03162713763917915	-0.0584331527617367	0	0.023	1	Other	-0
SLC12A9	0.03162713763917915	-0.07166251974538819	0	0.023	1	Other	-0
CLP1	0.03162713763917915	-0.05509948987370054	0	0.023	1	Other	-0
NOP2	0.03162713763917915	-0.06718235727292375	0	0.023	1	Other	-0
ATP23	0.03162713763917915	-0.08253643601366867	0	0.023	1	Other	-0
AC037198.2	0.03162713763917915	-0.0542986317544446	0	0.023	1	Other	-0
NUSAP1	0.03162713763917915	-0.06043271134212387	0	0.023	1	Other	-0
FLYWCH2	0.03162713763917915	-0.07203893208189124	0	0.023	1	Other	-0
IRX5	0.03162713763917915	-0.07328753852827842	0	0.023	1	Other	-0
PGLS	0.03170318518424204	0.17013614694217316	0.409	0.296	1	Other	-0
PPID	0.03177971667577064	0.22036642152232633	0.217	0.139	1	Other	-0
TMBIM6	0.03218990570777448	-0.14322283445024064	0.864	0.884	1	Other	-0
IFI27L2	0.03229059001963576	0.1698531790039468	0.247	0.157	1	Other	-0
BCAR3	0.03229348260631578	-0.11515882976751186	0.03	0.079	1	Other	-0
OTUD6B-AS1	0.03254302672996561	0.20949094221603515	0.131	0.069	1	Other	-0
DCTN4	0.03293083046182882	0.20370956762860137	0.197	0.12	1	Other	-0
WIPI1	0.03293761628449088	0.13488768593643516	0.116	0.056	1	Other	-0
CR1	0.03299253983850572	0.14595204117534663	0.101	0.046	1	Other	-0
DYNLT1	0.03318682902092614	0.20095232601788693	0.288	0.194	1	Other	-0
ARPC4	0.03330231082069365	0.19201837650769515	0.354	0.25	1	Other	-0
SMURF2	0.03348166954990992	0.17182719613097125	0.081	0.032	1	Other	-0
PSMB7	0.03357404579467039	0.2878607527503253	0.439	0.333	1	Other	-0
MIR29B2CHG	0.0335985569988672	0.17473004648483065	0.101	0.046	1	Other	-0
SLC36A4	0.03368672832863928	0.2442208861060977	0.364	0.269	1	Other	-0
SLC30A7	0.03423425973866728	-0.26015701153482107	0.091	0.157	1	Other	-0
ADRM1	0.03424785358996213	0.15743966604358683	0.323	0.222	1	Other	-0
MROH1	0.03457145297806272	0.1081604340508176	0.051	0.014	1	Other	-0
CRCP	0.03478158165432516	-0.17774157124967227	0.04	0.093	1	Other	-0
AC011462.5	0.03527583865564674	0.09856737042483808	0.051	0.014	1	Other	-0
ID2	0.03527752139969145	-0.14324442529642756	0.646	0.736	1	Other	-0
ALKBH7	0.0352800777304021	0.16193917846359351	0.374	0.273	1	Other	-0
HDLBP	0.03538596415867456	0.16224744555963655	0.187	0.111	1	Other	-0
BTF3	0.03565044807609485	0.16698816919052373	0.924	0.866	1	Other	-0
TMF1	0.03596497704876215	0.20237134211896768	0.313	0.213	1	Other	-0
TNPO3	0.03622349333365375	0.10142104513396372	0.066	0.023	1	Other	-0
HYI	0.03625080955728795	0.0474451130571621	0.02	0	1	Other	-0
JMJD4	0.03625080955728795	0.06119631321920141	0.02	0	1	Other	-0
GNPAT	0.03625080955728795	0.05080072267070249	0.02	0	1	Other	-0
AC016747.1	0.03625080955728795	0.05614764931551637	0.02	0	1	Other	-0
HMCES	0.03625080955728795	0.06636052214442129	0.02	0	1	Other	-0
PGM2	0.03625080955728795	0.05919285229773478	0.02	0	1	Other	-0
PDE5A	0.03625080955728795	0.05609567618703694	0.02	0	1	Other	-0
HIST1H2BJ	0.03625080955728795	0.156961328589854	0.02	0	1	Other	-0
SUPT3H	0.03625080955728795	0.04735583035704664	0.02	0	1	Other	-0
AC027373.1	0.03625080955728795	0.09263881673978386	0.02	0	1	Other	-0
DRGX	0.03625080955728795	0.0691066085632404	0.02	0	1	Other	-0
IL18BP	0.03625080955728795	0.04715162033965275	0.02	0	1	Other	-0
DERA	0.03625080955728795	0.06678307024833272	0.02	0	1	Other	-0
C12orf73	0.03625080955728795	0.06152925699689649	0.02	0	1	Other	-0
GTF2H3	0.03625080955728795	0.04886508676215743	0.02	0	1	Other	-0
AL512506.1	0.03625080955728795	0.06249252049243001	0.02	0	1	Other	-0
DHRS4	0.03625080955728795	0.04680168669073353	0.02	0	1	Other	-0
VIPAS39	0.03625080955728795	0.09932941371394396	0.02	0	1	Other	-0
LINC02352	0.03625080955728795	0.05078499558838323	0.02	0	1	Other	-0
NFIX	0.03625080955728795	0.0542379490885612	0.02	0	1	Other	-0
CEBPA	0.03625080955728795	0.08662512767302731	0.02	0	1	Other	-0
A1BG-AS1	0.03625080955728795	0.05201704732670052	0.02	0	1	Other	-0
C4orf48	0.03631570412061867	0.2261470609105317	0.202	0.125	1	Other	-0
MAPK1IP1L	0.03633462965485052	-0.18514368091659172	0.348	0.449	1	Other	-0
SGK3	0.03640394951114211	0.225539601494257	0.212	0.13	1	Other	-0
FGR	0.03659750325531309	0.26738387055388935	0.606	0.505	1	Other	-0
MAP1LC3A	0.03664698128853841	-0.02270865635517571	0.394	0.505	1	Other	-0
PCM1	0.03745386510433292	-0.05747124574966358	0.051	0.106	1	Other	-0
IL15	0.03787402637582773	0.1405565364077922	0.298	0.204	1	Other	-0
COG2	0.03788038139587982	0.09770107080871895	0.04	0.009	1	Other	-0
HMGN4	0.03790237466744451	-0.11430431777329478	0.025	0.069	1	Other	-0
DCAF16	0.03823081088699526	-0.12228058686135784	0.02	0.06	1	Other	-0
DDX49	0.03823081088699526	-0.15179706655559033	0.02	0.06	1	Other	-0
CYB5R4	0.03829506107735332	0.18272077033684764	0.182	0.111	1	Other	-0
CRY1	0.03841904881953112	0.11120599136908944	0.086	0.037	1	Other	-0
RAD9A	0.03879333812872201	-0.16368660292627563	0.035	0.083	1	Other	-0
C19orf38	0.03889094123500297	0.10107129915021762	0.323	0.218	1	Other	-0
AMZ1	0.03903862551646023	0.09531147556660328	0.04	0.009	1	Other	-0
TENT4B	0.03903862551646023	0.12823021211362812	0.04	0.009	1	Other	-0
IFFO2	0.03933284216052077	0.13524757188406722	0.04	0.009	1	Other	-0
GNL1	0.03936052974400706	-0.14859220465468975	0.035	0.083	1	Other	-0
SRGAP2	0.03941868652477104	0.17182587422379564	0.126	0.065	1	Other	-0
TRRAP	0.03946450222472005	0.14125158446967273	0.071	0.028	1	Other	-0
YAF2	0.03975668550448626	0.15036761028245454	0.106	0.051	1	Other	-0
SNX14	0.03992692614545079	0.08621022423989058	0.04	0.009	1	Other	-0
TGS1	0.03995393467364732	0.13584600643380706	0.111	0.056	1	Other	-0
RRAGC	0.04012452102996641	-0.23319379358900735	0.237	0.324	1	Other	-0
PAIP2	0.04014600673335081	-0.16775679437715962	0.591	0.685	1	Other	-0
TYW5	0.04022681185035398	0.08257844088551039	0.04	0.009	1	Other	-0
TUBE1	0.04022681185035398	0.09046105458659236	0.04	0.009	1	Other	-0
AL096870.8	0.04022681185035398	0.08578346682706225	0.04	0.009	1	Other	-0
RRN3	0.04031975627806679	0.15023037520510665	0.071	0.028	1	Other	-0
GUCD1	0.04037007181148563	0.24247800643493975	0.167	0.097	1	Other	-0
NBPF9	0.04039861375967402	0.10276273323145951	0.121	0.06	1	Other	-0
PIGBOS1	0.04039918656321464	-0.13688150643626124	0.061	0.12	1	Other	-0
EEPD1	0.04052860564325804	0.06898958725631169	0.04	0.009	1	Other	-0
PCDH9	0.04052860564325804	0.06586167963013387	0.04	0.009	1	Other	-0
REST	0.04059984978166817	-0.20628259939618043	0.182	0.264	1	Other	-0
ZNF672	0.04071157918275912	-0.13364494184653103	0.035	0.083	1	Other	-0
NIPA2	0.04074021832479623	0.17592519457132744	0.182	0.111	1	Other	-0
LUC7L3	0.04088441964348975	-0.08624193524655466	0.101	0.171	1	Other	-0
CES1	0.04094289938002679	-0.14213870077074542	0.157	0.236	1	Other	-0
PSMA1	0.04097576826832865	0.15446304281620105	0.51	0.389	1	Other	-0
LRMP	0.04132358320152901	-0.14589390862344373	0.015	0.051	1	Other	-0
OSTC	0.04152852221603452	0.25087336552697526	0.374	0.278	1	Other	-0
RGL4	0.04163033884369626	-0.1772647775569216	0.197	0.287	1	Other	-0
KANSL1L	0.0416320788740497	0.13496936299687917	0.071	0.028	1	Other	-0
PLEKHA3	0.0417611888074693	-0.2005295980572347	0.096	0.162	1	Other	-0
STX11	0.04187409128876228	0.26769355303438114	0.596	0.519	1	Other	-0
NR4A2	0.0419212786705885	-0.24899898392023065	0.045	0.097	1	Other	-0
UQCRFS1	0.04202523100215018	0.15810072044380508	0.394	0.31	1	Other	-0
PET100	0.04219007640774237	-0.2155650285321984	0.535	0.611	1	Other	-0
MAP3K2-DT	0.04229566249497458	0.06899488688509993	0.03	0.005	1	Other	-0
CATIP-AS1	0.04229566249497458	0.10171145300338628	0.03	0.005	1	Other	-0
RFK	0.04229566249497458	0.0751925944449344	0.03	0.005	1	Other	-0
PPP1R16B	0.04259848725903493	-0.09599896286764711	0.005	0.032	1	Other	-0
PES1	0.04259848725903493	-0.22307492918084515	0.005	0.032	1	Other	-0
RNFT1	0.04266413586745936	-0.13764073667968443	0.045	0.097	1	Other	-0
DGCR8	0.04267087028909485	0.06322809180627051	0.03	0.005	1	Other	-0
ICE1	0.04270045520935785	0.12028568306363818	0.131	0.069	1	Other	-0
MET	0.04275017012283746	0.2227121834814544	0.237	0.157	1	Other	-0
ABRAXAS2	0.04291733380520682	-0.0991135033357001	0.015	0.051	1	Other	-0
MYL5	0.04304888873911745	0.07948467382176987	0.03	0.005	1	Other	-0
VPS26B	0.04304888873911745	0.06501127377636891	0.03	0.005	1	Other	-0
STRADA	0.04304888873911745	0.07764807083412456	0.03	0.005	1	Other	-0
ZNF701	0.04304888873911745	0.12042497541157891	0.03	0.005	1	Other	-0
KDELR2	0.04317566868066949	0.19071226545886463	0.384	0.273	1	Other	-0
AP000873.2	0.04330784817104025	-0.10451594618547212	0.005	0.032	1	Other	-0
EED	0.04330784817104025	-0.09331767288391886	0.005	0.032	1	Other	-0
AC005838.2	0.04330784817104025	-0.07199591157582096	0.005	0.032	1	Other	-0
MRPL3	0.04342973373640205	0.08680597100982786	0.03	0.005	1	Other	-0
MMUT	0.04342973373640205	0.08388854937872431	0.03	0.005	1	Other	-0
LENG9	0.04342973373640205	0.08758649110642319	0.03	0.005	1	Other	-0
SBF1	0.04346000084759344	-0.1284813775015192	0.015	0.051	1	Other	-0
SRP54	0.04346199708558297	-0.12605120487372512	0.177	0.255	1	Other	-0
APOBR	0.04363017975445634	0.1797060258667023	0.167	0.097	1	Other	-0
SMPD1	0.04366625522155032	-0.11175697964492078	0.005	0.032	1	Other	-0
AGAP4	0.04381342121420846	0.07095050107027318	0.03	0.005	1	Other	-0
AC023906.5	0.04381342121420846	0.05963563712843873	0.03	0.005	1	Other	-0
TNFSF8	0.04384734803274935	0.3592501248871718	0.449	0.37	1	Other	-0
CTSL	0.04390901428306051	0.23709629188347092	0.914	0.898	1	Other	-0
REV1	0.04396645216810752	0.15679654575657642	0.091	0.042	1	Other	-0
IFT43	0.04402716413903741	-0.08459614591049246	0.005	0.032	1	Other	-0
RHCG	0.04412885098959249	0.10917053519634404	0.056	0.019	1	Other	-0
AL355075.4	0.04413199706519611	0.1258201071136027	0.071	0.028	1	Other	-0
AC025034.1	0.04419996714735937	0.05457992420168834	0.03	0.005	1	Other	-0
ROGDI	0.04419996714735937	0.07800348371063898	0.03	0.005	1	Other	-0
AC011472.2	0.04419996714735937	0.06553755235896422	0.03	0.005	1	Other	-0
GIGYF2	0.04428486334617144	-0.2083942240456947	0.015	0.051	1	Other	-0
XCR1	0.04439058806631004	-0.06649198268811203	0.005	0.032	1	Other	-0
LSM14B	0.04439058806631004	-0.06488696289906996	0.005	0.032	1	Other	-0
FHL3	0.04458938755189812	0.04258965210324059	0.03	0.005	1	Other	-0
PDLIM1	0.04458938755189812	0.0679291485185401	0.03	0.005	1	Other	-0
OSBPL2	0.04472835063312885	0.14007435659367	0.116	0.06	1	Other	-0
HSD17B7	0.04475654017774279	-0.07632087328492648	0.005	0.032	1	Other	-0
H2AFX	0.04475654017774279	-0.07612928517088713	0.005	0.032	1	Other	-0
RUBCNL	0.04484208068139469	-0.10437243101980843	0.015	0.051	1	Other	-0
PMP22	0.0449039861091829	-0.1025797525235632	0.01	0.042	1	Other	-0
COX4I1	0.04494501978853801	0.13564876184230057	0.97	0.94	1	Other	-0
ZNF429	0.04522010565722072	-0.08645889422614171	0.01	0.042	1	Other	-0
SRGAP1	0.0453424534118203	-0.1966324736877425	0.253	0.352	1	Other	-0
ACTR6	0.04540519961130926	-0.08373441018295968	0.015	0.051	1	Other	-0
NXT1	0.0454286787074344	0.10823747234660253	0.071	0.028	1	Other	-0
GRN	0.0455333830302321	0.16682067838707693	0.495	0.366	1	Other	-0
SLC35A3	0.0455380992254884	-0.12240343500078356	0.01	0.042	1	Other	-0
MAF	0.0455380992254884	-0.09760977014064058	0.01	0.042	1	Other	-0
ELOVL7	0.04565974422889347	0.1725168567870678	0.152	0.088	1	Other	-0
LZIC	0.0460335461357463	0.11089183106342614	0.056	0.019	1	Other	-0
NOP56	0.04606299466990832	-0.13504003369991363	0.061	0.116	1	Other	-0
AC245014.3	0.04611084748674742	0.20128105482214909	0.485	0.384	1	Other	-0
ULK4	0.0461797417310202	-0.1124743002665051	0.01	0.042	1	Other	-0
SLC2A3	0.04628692530927734	0.2225353566694416	0.333	0.241	1	Other	-0
CD3D	0.04641795128249802	-0.2219132173696815	0.03	0.074	1	Other	-0
THAP7	0.04650340736325306	-0.10678301471589566	0.01	0.042	1	Other	-0
TMEM219	0.0465991895243862	0.17929836984541353	0.222	0.153	1	Other	-0
EIF3A	0.04671566480793247	-0.2434581322817052	0.303	0.394	1	Other	-0
TRAC	0.0468289804054082	-0.14493253906986295	0.01	0.042	1	Other	-0
ZNF44	0.0468289804054082	-0.08747840813437766	0.01	0.042	1	Other	-0
ADORA2A-AS1	0.04694723550221331	-0.2040575232962201	0.066	0.12	1	Other	-0
LGALS9	0.046995170049296	0.20712312988711012	0.323	0.227	1	Other	-0
CD6	0.04715646924523207	-0.11119793073464408	0.01	0.042	1	Other	-0
PUM2	0.04719379937033653	-0.13760218962999887	0.086	0.153	1	Other	-0
GMPPA	0.04772080976824964	0.08851368228589976	0.056	0.019	1	Other	-0
SBDS	0.04788427631184007	-0.1593475685829147	0.121	0.19	1	Other	-0
DBNL	0.0479225584549246	0.29765806551074514	0.303	0.222	1	Other	-0
UBA6	0.04804659355209634	-0.1513026591991642	0.106	0.176	1	Other	-0
PHRF1	0.04829465850020905	0.08666694396134096	0.056	0.019	1	Other	-0
RNF115	0.04859630314264152	-0.20929397320306087	0.076	0.134	1	Other	-0
AC091173.1	0.0486726050202545	0.12448821052033109	0.126	0.069	1	Other	-0
PTCH2	0.04876680892159177	0.23836715269522407	0.227	0.153	1	Other	-0
RAB28	0.04916210573380514	-0.0690570700321279	0.01	0.042	1	Other	-0
IP6K2	0.04949805424756131	0.24040898870601965	0.121	0.065	1	Other	-0
XPO1	0.04952155215760428	-0.12569988120998876	0.03	0.074	1	Other	-0
UHRF2	0.04952155215760428	-0.13297830422163323	0.03	0.074	1	Other	-0
PA2G4	0.04966590844494452	-0.15808454966533814	0.096	0.162	1	Other	-0
BCCIP	0.05003506006293142	0.12860561126004677	0.096	0.046	1	Other	-0
NSD1	0.05026330571573801	-0.15219207430189002	0.051	0.102	1	Other	-0
SSBP1	0.05113238455477876	0.21412422955579968	0.303	0.222	1	Other	-0
SMDT1	0.05182063265284317	0.17907412747910567	0.475	0.38	1	Other	-0
TJP2	0.05192374259243124	-0.27209645021590934	0.712	0.699	1	Other	-0
FASTKD5	0.05276237646496535	-0.12656124553861864	0.035	0.079	1	Other	-0
ABHD13	0.05289160770789937	0.1237196452934098	0.131	0.074	1	Other	-0
RNF11	0.05307614572686812	0.146406942298143	0.424	0.319	1	Other	-0
ASAH1	0.05341672843453649	0.19684029186728247	0.657	0.551	1	Other	-0
LY86	0.05384781706065675	0.1193793154238515	0.217	0.139	1	Other	-0
POLR2J	0.05388358065587473	0.12819795167781306	0.268	0.181	1	Other	-0
DVL3	0.05461511488474972	-0.22935246632942707	0.071	0.125	1	Other	-0
NUDT14	0.05486920782136312	0.12407439475647368	0.101	0.051	1	Other	-0
WRAP73	0.0549347214504539	-0.04560967435034097	0	0.019	1	Other	-0
TNFRSF25	0.0549347214504539	-0.04555103505202484	0	0.019	1	Other	-0
PRKAB2	0.0549347214504539	-0.05821792646652289	0	0.019	1	Other	-0
RRNAD1	0.0549347214504539	-0.05965286577172847	0	0.019	1	Other	-0
BPNT1	0.0549347214504539	-0.05220085812265927	0	0.019	1	Other	-0
ZNF512	0.0549347214504539	-0.05546960900891695	0	0.019	1	Other	-0
MFSD9	0.0549347214504539	-0.06620265862211694	0	0.019	1	Other	-0
ATG16L1	0.0549347214504539	-0.04220367983419906	0	0.019	1	Other	-0
AC093495.1	0.0549347214504539	-0.05324460580695295	0	0.019	1	Other	-0
ANAPC10	0.0549347214504539	-0.05632780227025259	0	0.019	1	Other	-0
LRBA	0.0549347214504539	-0.05583884989002271	0	0.019	1	Other	-0
MARCH1	0.0549347214504539	-0.08409387487537301	0	0.019	1	Other	-0
LINC02362	0.0549347214504539	-0.04798584889565411	0	0.019	1	Other	-0
AC113410.4	0.0549347214504539	-0.06256939976785623	0	0.019	1	Other	-0
POLH	0.0549347214504539	-0.05157911708915614	0	0.019	1	Other	-0
STX1A	0.0549347214504539	-0.05676505773228092	0	0.019	1	Other	-0
ADCK2	0.0549347214504539	-0.03833927096653156	0	0.019	1	Other	-0
FAM110B	0.0549347214504539	-0.07704783307330598	0	0.019	1	Other	-0
MLLT3	0.0549347214504539	-0.0474337667541337	0	0.019	1	Other	-0
GCNT1	0.0549347214504539	-0.15360841872169012	0	0.019	1	Other	-0
ZNF510	0.0549347214504539	-0.04586912560217064	0	0.019	1	Other	-0
TRIM14	0.0549347214504539	-0.05666033324614662	0	0.019	1	Other	-0
AC092828.1	0.0549347214504539	-0.05995526179575566	0	0.019	1	Other	-0
OR11G2	0.0549347214504539	-0.0618013038534298	0	0.019	1	Other	-0
COQ6	0.0549347214504539	-0.05627225626752175	0	0.019	1	Other	-0
ATG2B	0.0549347214504539	-0.05321821832493607	0	0.019	1	Other	-0
AC087482.1	0.0549347214504539	-0.08396095337927312	0	0.019	1	Other	-0
LINS1	0.0549347214504539	-0.05364700738374621	0	0.019	1	Other	-0
AC092117.1	0.0549347214504539	-0.05306283317292416	0	0.019	1	Other	-0
ZSCAN32	0.0549347214504539	-0.05557482755025063	0	0.019	1	Other	-0
ABCC1	0.0549347214504539	-0.05528502363560389	0	0.019	1	Other	-0
AC093249.6	0.0549347214504539	-0.06440861620240765	0	0.019	1	Other	-0
CCDC144A	0.0549347214504539	-0.04268785909101368	0	0.019	1	Other	-0
PRPSAP2	0.0549347214504539	-0.05537516307336907	0	0.019	1	Other	-0
SOCS7	0.0549347214504539	-0.04949551423031421	0	0.019	1	Other	-0
G6PC3	0.0549347214504539	-0.04421429462064937	0	0.019	1	Other	-0
MIER2	0.0549347214504539	-0.06488639149055031	0	0.019	1	Other	-0
AC012615.2	0.0549347214504539	-0.06188261631707438	0	0.019	1	Other	-0
EBI3	0.0549347214504539	-0.05915590812666296	0	0.019	1	Other	-0
KRI1	0.0549347214504539	-0.06088938034636961	0	0.019	1	Other	-0
CC2D1A	0.0549347214504539	-0.07261766214708248	0	0.019	1	Other	-0
ISYNA1	0.0549347214504539	-0.16070432500000553	0	0.019	1	Other	-0
AC243960.1	0.0549347214504539	-0.05925763174398959	0	0.019	1	Other	-0
IRF3	0.0549347214504539	-0.07449212726041636	0	0.019	1	Other	-0
THAP3	0.05494569731393099	0.13212824473964108	0.061	0.023	1	Other	-0
RELCH	0.05524889323492509	0.14588455298980235	0.061	0.023	1	Other	-0
BCL11B	0.05546900563103622	-0.1308446501374636	0.025	0.065	1	Other	-0
SLC15A4	0.05557370692886555	0.08437914911324362	0.076	0.032	1	Other	-0
PREB	0.05579800374088808	0.07261007289651028	0.045	0.014	1	Other	-0
RAB20	0.05596010653953926	-0.13920967881013036	0.045	0.093	1	Other	-0
MYADM	0.05604563332852149	0.2714273943972195	0.369	0.269	1	Other	-0
MRPS2	0.05616146112174637	0.08402577098203085	0.045	0.014	1	Other	-0
ZBTB11	0.05634201779718711	-0.19103243133977624	0.025	0.065	1	Other	-0
AC073957.3	0.05666287313405346	0.08997878335367057	0.076	0.032	1	Other	-0
AC012181.1	0.05666287313405346	0.09317376457138506	0.076	0.032	1	Other	-0
CHST15	0.05667000288763433	-0.21253524058781115	0.227	0.31	1	Other	-0
CLTB	0.05669564318567307	-0.14596923599929265	0.066	0.12	1	Other	-0
CD300A	0.05678586430142836	0.08294390803121347	0.061	0.023	1	Other	-0
HIF1A-AS3	0.05692155957884377	0.08989993311054342	0.096	0.046	1	Other	-0
ARRDC3-AS1	0.05726367939824936	0.08403573751016188	0.045	0.014	1	Other	-0
AL121899.1	0.05726367939824936	0.07577104310513505	0.045	0.014	1	Other	-0
HDGF	0.05742813239015556	0.19395452074550631	0.197	0.125	1	Other	-0
COMT	0.05768108806197088	0.17283319777678255	0.152	0.093	1	Other	-0
MLF2	0.05790959455307185	0.20033669703638324	0.293	0.208	1	Other	-0
DCAF15	0.05800844076615928	0.0779213037339559	0.045	0.014	1	Other	-0
GPATCH8	0.05813464019140595	-0.19494379218552696	0.086	0.144	1	Other	-0
SREBF1	0.05819510090213208	-0.119340923228932	0.035	0.079	1	Other	-0
CYB5D1	0.05867702707046409	0.13252221662669772	0.061	0.023	1	Other	-0
SNHG32	0.05873427646232847	0.190669104082682	0.283	0.199	1	Other	-0
TNFSF13	0.05887176607081057	0.1356740845909773	0.081	0.037	1	Other	-0
VTI1B	0.05914091347160134	0.14712874450821123	0.222	0.148	1	Other	-0
WSB2	0.05928082614334985	0.11268685567273812	0.081	0.037	1	Other	-0
UIMC1	0.05941281853191711	-0.1827728761488759	0.106	0.171	1	Other	-0
SURF2	0.05944983733411126	-0.13130683331266185	0.02	0.056	1	Other	-0
TMEM8A	0.05978313176908336	-0.13534793714853352	0.02	0.056	1	Other	-0
USP4	0.0598241404909542	-0.19738653436087697	0.04	0.083	1	Other	-0
STRAP	0.06012942937428918	0.17055403283457776	0.232	0.157	1	Other	-0
CDC42	0.06015936748269526	0.1276595132972509	0.944	0.912	1	Other	-0
C1orf21	0.06029932266324986	-0.17035394063235154	0.106	0.167	1	Other	-0
DGUOK	0.06034277656602791	-0.1722258036376187	0.111	0.176	1	Other	-0
GLIPR2	0.06041824427523221	-0.1184000679300865	0.157	0.231	1	Other	-0
PPP4R2	0.06045938673443644	0.2874088664971004	0.677	0.611	1	Other	-0
ILF2	0.06047824217019924	0.23035119126844172	0.359	0.278	1	Other	-0
TNS1	0.06052244774365097	0.12262845421050786	0.081	0.037	1	Other	-0
STX10	0.06065020917419546	-0.14018504352950426	0.045	0.093	1	Other	-0
SPAG1	0.06066677591231695	-0.1658211058861471	0.03	0.069	1	Other	-0
GOLGA2	0.06070098511173397	0.26867763049112864	0.227	0.162	1	Other	-0
SNW1	0.06072163368705167	0.21573002303457955	0.434	0.329	1	Other	-0
TXNDC9	0.06075443298500635	0.12272001667163054	0.136	0.079	1	Other	-0
TEN1	0.06083963543172293	0.15664744807774933	0.162	0.097	1	Other	-0
